0.0,-89.34331705637516,-8.7077977221901,0.0
0.0,-89.34331705637516,-8.7077977221901,0.0
0.0,-89.34331705637516,-8.7077977221901,0.0
0.0,-89.34331705637516,-8.7077977221901,0.0
0.0,-89.34331705637516,-8.7077977221901,0.0
0.0,-89.34331705637516,-8.7077977221901,0.0
0.0,-88.00608686037774,-10.07189145774287,0.0
0.0,-86.66325083593937,-11.468970436855427,0.0
0.0,-85.31389684836923,-12.900334921291243,0.0
0.0,-85.31389684836923,-12.900334921291243,0.0
0.0,-85.31389684836923,-12.900334921291243,0.0
0.0,-85.31389684836923,-12.900334921291243,0.0
0.0,-83.95702554364516,-14.367446713829848,0.0
0.0,-82.59153907330453,-15.871951248348148,0.0
0.0,-82.59153907330453,-15.871951248348148,0.0
0.0,-82.59153907330453,-15.871951248348148,0.0
0.0,-82.59153907330453,-15.871951248348148,0.0
0.0,-82.59153907330453,-15.871951248348148,0.0
0.0,-82.59153907330453,-15.871951248348148,0.0
0.0,-83.95702554364516,-14.367446713829848,0.0
0.0,-85.31389684836923,-12.900334921291243,0.0
0.0,-86.66325083593937,-11.468970436855427,0.0
0.0,-88.00608686037774,-10.07189145774287,0.0
0.0,-89.34331705637516,-8.7077977221901,0.0
0.0,-90.67577568692475,-7.37553191518329,0.0
0.0,-92.00422690979373,-6.074063918406285,0.0
0.0,-93.32937123531934,-4.802477390576182,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-94.65185089178814,-3.559958269391967,0.0
0.0,-95.97225427146186,-2.34578486718309,0.0
0.0,-97.2911195968792,-1.1593192951214595,0.0
0.0,-98.60893792101598,-6.8450499288669925e-15,0.0
0.0,-99.92615555448684,1.1326647636678386,0.0
0.0,-101.24317599694115,2.2391026726954646,0.0
0.0,-102.56036143717633,3.319682407276218,0.0
0.0,-103.87803387655143,4.374718158101205,0.0
0.0,-105.19647592247625,5.404473654571494,0.0
0.0,-106.51593129266358,6.409165787081284,0.0
0.0,-107.83660506613504,7.388967885653253,0.0
0.0,-109.1586637134143,8.344012708393088,0.0
0.0,-110.48223493572213,9.274395185913663,0.0
0.0,-111.80740734114465,10.18017496176679,0.0
0.0,-113.13422998454645,11.061378763766868,0.0
0.0,-114.46271179732983,11.918002636708794,0.0
0.0,-115.79282093290448,12.750014063210163,0.0
0.0,-117.12448405383752,13.557353996124197,0.0
0.0,-118.45758558702066,14.339938823062383,0.0
0.0,-119.79196697374077,15.097662280956557,0.0
0.0,-121.12742594219156,15.830397336199754,0.0
0.0,-122.46371583063952,16.537998043681746,0.0
0.0,-123.80054499007848,17.220301395926118,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-125.13757629568806,17.877129171505374,0.0
0.0,-126.47442679667498,18.508289789929293,0.0
0.0,-127.81066753403509,19.11358017824522,0.0
0.0,-129.1458235553537,19.692787652648388,0.0
0.0,-130.47937415487928,20.24569181646275,0.0
0.0,-131.81075336569927,20.772066473924646,0.0
0.0,-133.13935072885127,21.271681557285763,0.0
0.0,-134.46451236157708,21.744305062865035,0.0
0.0,-135.78554234364015,22.189704989839225,0.0
