-33.867179108725864,-11.765337497687328,72.86802706756839
-33.86557786021496,-11.770962111010142,72.87335437145538
-33.85461700530128,-11.80945472207019,72.90979182061383
-33.82561332436668,-11.911235403693718,73.00596599406626
-33.77060603114478,-12.103970618886816,73.18739917355603
-33.68233361105123,-12.412452016147874,73.47592321508785
-33.55420678153723,-12.858463576764482,73.88901060982465
-33.38028051958385,-13.460659689776634,74.43910981291997
-33.15522788981738,-14.234473584918474,75.1330627553499
-32.874318179863856,-15.192068435486652,75.97166621017749
-32.53340160227461,-16.342332653919637,76.94941639541864
-32.12890254853282,-17.69090799103143,78.05445133206666
-31.65782307095317,-19.24022643940844,79.26868296720785
-31.117757908963874,-20.989522308589766,80.5680957119426
-30.506921949325655,-22.93478154713668,81.92318294208945
-29.824190494745395,-25.06859323738488,83.29949869181236
-29.06915209236115,-27.379879522631693,84.65831612177558
-28.242172928999064,-29.853501104544097,85.95740316556885
-27.34447093317848,-32.4697664858872,87.15194352997008
-26.37819675499012,-35.20391357619493,88.19564183548012
-25.34651777419652,-38.02567822341136,89.04204926086233
-24.253700300488997,-40.89910655619343,89.6461262755261
-23.1051843025453,-43.78279149172946,89.96602119915279
-21.907644492098203,-46.630699590805555,89.96499276524021
-20.669031570143115,-49.39368782750206,89.61335437979135
-19.39858807782243,-52.02169116327344,88.8902859025249
-18.106834698106137,-54.466415356702896,87.78536383004666
-16.804688141222364,-56.68558559271046,86.29863673760276
-15.500251836503173,-58.649255149761615,84.43526552706328
-14.204858032699308,-60.33054838787557,82.21170950350204
-12.929884523518206,-61.712439755267,79.65257486744922
-11.685799862148565,-62.78842536563636,76.78764884923599
-10.482062506957615,-63.56111670872129,73.64998713766077
-9.327045850379381,-64.04052969563247,70.27433733133012
-8.227991061543568,-64.2423194109448,66.69594319571152
-7.190987069413072,-64.18614753073338,62.949721386698954
-6.220974891479615,-63.89429573644248,59.06977042994313
-5.321772011376914,-63.39057473956231,55.0891593012585
-4.4961116610194924,-62.69953369500909,51.03994515984483
-3.7456916171313006,-61.84594968658753,46.953381875968724
-3.071227369420004,-60.85456850485363,42.86029990293219
-2.472505123022812,-59.750072281364226,38.791663177955556
-1.9484309255692758,-58.55726413978522,34.779342406698454
-1.497073140784461,-57.30148458312749,30.857191937743483
-1.1156964335702044,-56.00931096253846,27.06258837586837
-0.8007863213240825,-54.70964241533743,23.438690891366573
-0.5480641429168234,-53.43532889743505,20.037797295082655
-0.35249297935301355,-52.22549386812349,16.926143888017613
-0.2082756208134592,-51.12831965461285,14.189665875600175
-0.108846113550466,-50.202339446992745,11.936484297218401
-0.04685674156453134,-49.50956667443118,10.281642875990133
-0.014162510053133797,-49.08926026762794,9.28976722912377
-0.0018053124770783802,-48.9170343013835,8.885882533676336
0.0,-48.89115552713045,8.825320493722206
0.0,-48.891155527130245,8.825320493721721
-0.0018053124771021944,-48.91703430138336,8.885882533675964
-0.014162510053160243,-49.08926026762778,9.2897672291234
-0.04685674156455709,-49.50956667443107,10.281642875989881
-0.10884611355048066,-50.20233944699269,11.936484297218248
-0.20827562081347237,-51.12831965461283,14.189665875600097
-0.3524929793530262,-52.225493868123465,16.92614388801752
-0.5480641429168336,-53.43532889743505,20.037797295082623
-0.8007863213240922,-54.70964241533741,23.438690891366516
-1.1156964335702106,-56.00931096253846,27.06258837586837
-1.4970731407844668,-57.30148458312744,30.857191937743394
-1.9484309255692789,-58.55726413978522,34.779342406698426
-2.472505123022816,-59.7500722813642,38.791663177955506
-3.071227369420005,-60.85456850485361,42.860299902932134
-3.7456916171313006,-61.84594968658752,46.95338187596868
-4.496111661019492,-62.69953369500907,51.03994515984479
-5.321772011376914,-63.39057473956231,55.08915930125848
-6.220974891479614,-63.89429573644248,59.06977042994312
-7.190987069413072,-64.18614753073338,62.94972138669895
-8.227991061543571,-64.24231941094482,66.69594319571155
-9.327045850379381,-64.04052969563247,70.27433733133012
-10.48206250695761,-63.561116708721286,73.64998713766077
-11.685799862148565,-62.78842536563633,76.78764884923595
-12.9298845235182,-61.712439755266985,79.6525748674492
-14.204858032699308,-60.330548387875545,82.21170950350202
-15.500251836503177,-58.64925514976163,84.43526552706334
-16.804688141222368,-56.685585592710446,86.29863673760276
-18.10683469810614,-54.46641535670288,87.78536383004668
-19.39858807782243,-52.02169116327343,88.89028590252492
-20.669031570143115,-49.39368782750205,89.61335437979132
-21.907644492098203,-46.63069959080554,89.96499276524021
-23.1051843025453,-43.782791491729455,89.96602119915278
-24.253700300488987,-40.89910655619342,89.64612627552611
-25.34651777419652,-38.02567822341136,89.04204926086233
-26.378196754990128,-35.20391357619495,88.19564183548015
-27.344470933178485,-32.469766485887206,87.15194352997008
-28.24217292899906,-29.853501104544108,85.95740316556886
-29.069152092361154,-27.379879522631704,84.6583161217756
-29.824190494745373,-25.068593237384885,83.29949869181235
-30.50692194932565,-22.93478154713668,81.92318294208945
-31.117757908963874,-20.989522308589773,80.5680957119426
-31.65782307095317,-19.240226439408428,79.26868296720781
-32.128902548532835,-17.690907991031438,78.05445133206663
-32.53340160227461,-16.342332653919637,76.94941639541862
-32.87431817986386,-15.19206843548667,75.97166621017752
-33.1552278898174,-14.234473584918485,75.13306275534991
-33.380280519583856,-13.460659689776646,74.43910981291998
-33.55420678153725,-12.858463576764501,73.88901060982465
-33.68233361105125,-12.41245201614789,73.47592321508786
-33.77060603114478,-12.103970618886828,73.18739917355603
-33.82561332436669,-11.911235403693716,73.00596599406622
-33.8546170053013,-11.809454722070212,72.90979182061385
-33.86557786021497,-11.77096211101016,72.87335437145538
-33.8671791087259,-11.765337497687353,72.86802706756839
