0.0,-58.409572752299425,37.02104789919749
-0.0019102154103796348,-58.409572687405145,37.02104779148828
-0.014899287874688335,-58.40956880433909,37.02104134651336
-0.04899436737983174,-58.40953006148191,37.02097704247914
-0.11307519763001322,-58.40934535840165,37.02067047834309
-0.21487372663742205,-58.40875161280937,37.019684993799245
-0.3609730172385349,-58.407255275260624,37.017201375068105
-0.5568049330636095,-58.40405825971576,37.01189481084436
-0.8066460767093523,-58.397997542436975,37.00183432430345
-1.1136116135040186,-58.3875059138285,36.98441686287917
-1.4796469271257364,-58.37059957885502,36.956345131900655
-1.9055174978675715,-58.344896535495494,36.913655223945526
-2.3907979245567175,-58.30766797761766,36.85179727850616
-2.933861563260613,-58.2559234335446,36.765769973897136
-3.531872752342094,-58.186529020399085,36.65030774839037
-4.180783947947466,-58.096357102832116,36.500118355853274
-4.875340219247653,-57.982464801559615,36.31016768703385
-5.6090933702857475,-57.8422981798912,36.07600864028906
-6.374427408104291,-57.67391848746304,35.794151008340606
-7.162596142567287,-57.47624645539863,35.46246953908906
-7.96377240559963,-57.24932014033055,35.08064704151452
-8.767171531155862,-56.99453925869907,34.650611301498195
-9.561790235626521,-56.71467100168554,34.176586848897195
-10.337200523913776,-56.41367663050429,33.664853202592965
-11.08423935679516,-56.09639378500162,33.12325794018622
-11.795062370043782,-55.76834339849224,32.56093414783012
-12.46311866239698,-55.435534455838386,31.988004692386223
-13.083114408844663,-55.10425147419619,31.4152432482592
-13.650968802641101,-54.780828074188584,30.853694355608393
-14.163766137730141,-54.47141009498875,30.314256570314413
-14.619707762682843,-54.18171298472457,29.807236952480306
-15.018067251187874,-53.916780543651434,29.341891401387098
-15.359151533881064,-53.680755059596294,28.92597268378601
-15.644270006995221,-53.47667163368429,28.56531466080837
-15.875712845948476,-53.306290965789756,28.263484891046996
-16.056738960615867,-53.1699839905604,28.02153622721834
-16.191573271677882,-53.06667789188214,27.83787991984895
-16.285412289096204,-52.993866329835235,27.708288489113574
-16.344436349750477,-52.947678222839556,27.62601852107723
-16.375826329771602,-52.92299075454919,27.582025133529406
-16.3877821899712,-52.91356502224626,27.565224638919986
-16.389540334034795,-52.912177880718005,27.56275201419625
