0,-32,78,-67
0,-32,78,-67
0,-32,78,-67
0,-32,78,-67
0,-32,78,-67
0,-32,78,-68
0,-31,77,-68
0,-31,76,-68
0,-30,75,-69
0,-29,74,-70
0,-29,72,-71
0,-27,71,-72
0,-26,69,-73
0,-25,66,-75
0,-24,66,-79
0,-23,68,-88
0,-21,68,-95
0,-19,65,-98
0,-18,57,-91
0,-16,49,-85
0,-14,42,-81
0,-13,36,-80
0,-11,32,-81
0,-10,28,-82
0,-8,25,-83
0,-7,22,-85
0,-6,19,-87
0,-5,17,-88
0,-4,15,-90
0,-4,12,-91
0,-3,10,-92
0,-2,8,-93
0,-1,6,-93
0,0,4,-93
0,0,3,-92
0,0,2,-91
0,0,1,-91
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,-1,1,-91
0,-1,1,-91
0,-2,2,-92
0,-4,4,-93
0,-6,5,-93
0,-8,7,-92
0,-11,9,-92
0,-14,11,-90
0,-18,13,-89
0,-22,14,-87
0,-26,16,-85
0,-31,18,-82
0,-36,20,-80
0,-41,22,-77
0,-46,24,-74
0,-51,26,-72
0,-57,28,-69
0,-63,31,-67
0,-69,35,-66
0,-75,39,-66
0,-82,47,-69
0,-90,61,-83
0,-95,65,-84
0,-100,66,-79
0,-104,66,-75
0,-108,66,-71
0,-111,65,-67
0,-113,65,-64
0,-116,65,-62
0,-118,65,-60
0,-119,65,-58
0,-120,64,-57
0,-121,64,-56
0,-121,64,-55
0,-122,64,-55
0,-122,64,-55
0,-122,64,-55
0,-122,64,-55
0,-122,64,-55
0,-122,64,-55
0,-122,64,-55
0,-122,64,-55
0,-121,64,-56
0,-120,64,-56
0,-119,64,-58
0,-118,65,-59
0,-116,65,-61
0,-114,65,-63
0,-112,65,-66
0,-109,65,-70
0,-105,66,-73
0,-101,66,-78
0,-97,66,-82
0,-92,65,-87
0,-84,50,-72
0,-77,41,-66
0,-71,36,-65
0,-65,32,-67
0,-59,29,-68
0,-53,27,-71
0,-48,24,-73
0,-42,22,-76
0,-37,20,-79
0,-32,19,-81
0,-28,17,-84
0,-23,15,-86
0,-19,13,-88
0,-15,11,-90
0,-12,10,-91
0,-9,8,-92
0,-6,6,-93
0,-4,4,-93
0,-3,3,-92
0,-2,2,-91
0,-1,1,-91
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,0,-90
0,0,1,-91
0,0,1,-91
0,0,2,-92
0,0,4,-93
0,-1,6,-93
0,-2,8,-93
0,-2,10,-92
0,-3,12,-91
0,-4,14,-90
0,-5,16,-89
0,-6,19,-87
0,-7,21,-85
0,-8,24,-84
0,-9,27,-82
0,-11,31,-81
0,-12,35,-80
0,-14,40,-81
0,-16,46,-83
0,-17,55,-89
0,-19,63,-97
0,-21,67,-97
0,-22,68,-90
0,-24,66,-81
0,-25,66,-75
0,-26,68,-74
0,-27,70,-73
0,-28,72,-71
0,-29,73,-70
0,-30,75,-69
0,-31,76,-69
0,-31,77,-68
0,-32,77,-68
0,-32,78,-67
0,-32,78,-67
0,-32,78,-67
0,-32,78,-67
0,-32,78,-67
0,-32,78,-67
