0,-77,85,-50
-5,-78,85,-50
-10,-79,85,-50
-15,-80,85,-50
-20,-82,85,-51
-25,-83,85,-51
-30,-84,85,-51
-35,-85,85,-52
-40,-86,85,-52
-45,-87,85,-52
-50,-88,85,-53
-55,-89,85,-53
-60,-89,85,-54
-65,-90,85,-55
-70,-91,85,-55
-75,-92,85,-56
-80,-92,84,-57
-85,-93,84,-57
-90,-94,84,-58
-95,-94,84,-59
-100,-95,84,-60
-105,-95,84,-61
-110,-96,83,-62
-115,-96,83,-63
-120,-96,83,-64
-125,-97,83,-65
-130,-97,82,-66
-135,-97,82,-67
-140,-97,82,-68
-145,-97,81,-69
-150,-97,81,-70
-145,-97,82,-68
-140,-97,82,-66
-135,-96,83,-64
-130,-96,83,-62
-125,-95,84,-60
-120,-94,84,-58
-115,-92,84,-57
-110,-91,85,-55
-105,-89,85,-54
-100,-88,85,-53
-95,-86,85,-52
-90,-84,85,-51
-85,-82,85,-51
-80,-79,85,-50
-75,-77,85,-50
-70,-74,84,-50
-65,-72,84,-50
-60,-69,84,-50
-55,-66,83,-50
-50,-63,83,-51
-45,-61,83,-52
-40,-58,82,-53
-35,-55,82,-54
-30,-52,82,-55
-25,-48,81,-57
-20,-45,81,-58
-15,-42,80,-60
-10,-39,80,-62
-5,-36,79,-65
0,-32,78,-67
0,-30,75,-69
0,-28,71,-72
0,-26,68,-74
0,-24,66,-79
0,-22,68,-91
0,-20,66,-98
0,-18,58,-92
0,-16,49,-85
0,-14,41,-81
0,-12,35,-80
0,-10,30,-81
0,-9,26,-83
0,-7,22,-85
0,-6,19,-87
0,-5,15,-89
0,-3,11,-92
0,-1,6,-93
0,0,0,-90
0,-6,6,-93
0,-13,10,-91
0,-20,14,-88
0,-26,16,-84
0,-33,19,-81
0,-39,21,-78
0,-45,24,-75
0,-52,26,-72
0,-58,29,-69
0,-65,32,-67
0,-72,37,-65
0,-79,44,-67
0,-89,60,-82
0,-96,65,-83
0,-103,66,-76
0,-110,65,-69
0,-116,65,-62
0,-122,64,-55
0,-116,65,-62
0,-110,65,-69
0,-103,66,-76
0,-96,65,-83
0,-89,60,-82
0,-79,44,-67
0,-72,37,-65
0,-65,32,-67
0,-58,29,-69
0,-52,26,-72
0,-45,24,-75
0,-39,21,-78
0,-33,19,-81
0,-26,16,-84
0,-20,14,-88
0,-13,10,-91
0,-6,6,-93
0,0,0,-90
0,-22,26,-78
0,-31,35,-71
0,-38,43,-68
0,-46,55,-69
0,-53,70,-78
0,-59,78,-78
0,-64,77,-67
0,-68,80,-61
0,-73,82,-55
0,-77,85,-50
